Lat,Lon
39.2859,-76.55293
39.29851,-76.57516
39.29851,-76.57516
39.31351,-76.61051
39.31526,-76.59487
39.31852,-76.61107
39.29601,-76.58145
39.27369,-76.62627
39.27369,-76.62627
39.30378,-76.66904
39.29248,-76.61531
39.27722,-76.54074
39.32277,-76.6103
39.27916,-76.69484
39.22927,-76.60028
39.34245,-76.66506
39.35207,-76.6098
39.29261,-76.68383
39.29402,-76.64556
39.29248,-76.61538
39.31332,-76.56735
39.25033,-76.63314
39.31135,-76.64123
39.33864,-76.66869
39.33864,-76.66869
39.33864,-76.66869
39.33864,-76.66869
39.22908,-76.59749
39.28201,-76.58967
39.31592,-76.57672
39.29295,-76.64746
39.27027,-76.65135
39.35184,-76.54913
39.28706,-76.55422
39.28706,-76.55422
39.29133,-76.53113
39.33833,-76.60457
39.31867,-76.61974
39.30173,-76.59709
39.30951,-76.63487
39.22454,-76.58731
39.32017,-76.61219
39.27656,-76.61425
39.31074,-76.62866
39.28682,-76.60645
39.28682,-76.60645
39.29075,-76.67872
39.28469,-76.5792
39.28036,-76.57532
39.29362,-76.60241
39.35107,-76.59332
39.29758,-76.59087
39.28881,-76.5372
39.31496,-76.63138
39.36252,-76.59533
39.32139,-76.68079
39.31405,-76.63582
39.33557,-76.60731
39.2784,-76.70044
39.31044,-76.66122
39.31044,-76.66122
39.31313,-76.64252
39.31313,-76.64252
39.30656,-76.57386
39.25137,-76.61498
39.24378,-76.62442
39.28573,-76.64219
39.31114,-76.61812
39.28182,-76.65153
39.29089,-76.63965
39.28934,-76.60509
39.28759,-76.54021
39.29567,-76.63715
39.2881,-76.64888
39.36479,-76.57221
39.2677,-76.67446
39.29159,-76.6211
39.30168,-76.5986
39.28823,-76.64617
39.36586,-76.54056
39.2928,-76.57909
39.30142,-76.60624
39.31003,-76.67597
39.31839,-76.665
39.35274,-76.60679
39.2771,-76.60701
39.30613,-76.57562
39.35409,-76.56359
39.31222,-76.59229
39.30788,-76.5505
39.30788,-76.5505
39.31081,-76.56033
39.28836,-76.64376
39.29937,-76.5971
39.27629,-76.54352
39.35871,-76.71038
39.22327,-76.58825
39.22917,-76.60028
39.28589,-76.55575
39.28101,-76.64571
39.28706,-76.55422
39.356,-76.60986
39.2443,-76.63222
39.33774,-76.66369
39.31891,-76.5516
39.2887,-76.5582
39.30054,-76.63463
39.28683,-76.63296
39.27347,-76.61324
39.31255,-76.61669
39.36782,-76.70921
39.29833,-76.57656
39.29832,-76.57734
39.34765,-76.59692
39.32473,-76.55074
39.36674,-76.56224
39.28123,-76.63619
39.30677,-76.63307
39.34982,-76.67442
39.31081,-76.63872
39.29164,-76.5605
39.25412,-76.64526
39.2891,-76.62363
39.29369,-76.68716
39.24362,-76.63099
39.24362,-76.63099
39.32383,-76.59423
39.28822,-76.64623
39.28822,-76.64623
39.29188,-76.68253
39.30961,-76.65037
39.30112,-76.57928
39.33684,-76.67061
39.27993,-76.62871
39.34245,-76.66506
39.29194,-76.65032
39.30683,-76.58336
39.311,-76.67429
39.31142,-76.65004
39.30667,-76.64184
39.22829,-76.5887
39.29159,-76.6211
39.31073,-76.5924
39.29783,-76.62422
39.30788,-76.65497
39.30006,-76.61208
39.34056,-76.66529
39.34056,-76.66529
39.22046,-76.58742
39.28861,-76.59663
39.30325,-76.59509
39.2677,-76.67446
39.29264,-76.62999
39.31699,-76.55993
39.31563,-76.56452
39.33689,-76.67787
39.32155,-76.60621
39.28783,-76.63369
39.31538,-76.61822
39.28061,-76.63324
39.32998,-76.63458
39.29194,-76.68927
39.31947,-76.6559
39.3317,-76.62946
39.2932,-76.60817
39.34074,-76.66599
39.2537,-76.62033
39.2537,-76.62033
39.32829,-76.60813
39.32829,-76.60813
39.29242,-76.63565
39.22746,-76.5887
39.22746,-76.5887
39.31196,-76.60944
39.36839,-76.56678
39.30018,-76.57585
39.30018,-76.57585
39.29696,-76.58222
39.33202,-76.66447
39.29807,-76.66337
39.36136,-76.54621
39.28745,-76.6519
39.27871,-76.70137
39.35579,-76.68824
39.32316,-76.68835
39.28668,-76.60841
39.2895,-76.70275
39.29807,-76.63388
39.34203,-76.67052
39.28956,-76.61495
39.30385,-76.54095
39.29582,-76.5678
39.361,-76.55182
39.28066,-76.64727
39.31516,-76.63463
39.30803,-76.6115
39.22611,-76.58773
39.22611,-76.58773
39.22611,-76.58773
39.32567,-76.67547
39.29007,-76.56922
39.30271,-76.62792
39.3402,-76.68011
39.3006,-76.65822
39.29426,-76.59066
39.31714,-76.64978
39.27678,-76.6144
39.23315,-76.60052
39.34581,-76.57176
39.33693,-76.70157
39.28998,-76.6308
39.28622,-76.63194
39.28523,-76.64468
39.30607,-76.58935
39.30607,-76.58935
39.33096,-76.61034
39.30372,-76.6443
39.28737,-76.56724
39.34408,-76.60961
39.30899,-76.64497
39.23051,-76.60281
39.24867,-76.63141
39.30511,-76.67081
39.23295,-76.59645
39.29537,-76.5999
39.28114,-76.63607
39.28655,-76.61134
39.28655,-76.61134
39.34772,-76.66644
39.33027,-76.66134
39.30912,-76.65271
39.28317,-76.57765
39.34049,-76.63925
39.26365,-76.6409
39.29067,-76.53054
39.29289,-76.65262
39.30414,-76.60206
39.2909,-76.59368
39.36879,-76.56305
39.28938,-76.61967
39.2915,-76.56552
39.2915,-76.56552
39.22946,-76.60059
39.2238,-76.58778
39.27487,-76.64268
39.31289,-76.58757
39.29569,-76.64548
39.35201,-76.70841
39.32811,-76.66635
39.29166,-76.59101
39.29046,-76.65083
39.29428,-76.60375
39.29448,-76.6638
39.28303,-76.64885
39.30189,-76.64451
39.31662,-76.64761
39.31343,-76.61234
39.32511,-76.57135
39.29628,-76.66303
39.29838,-76.64154
39.29646,-76.64612
39.22819,-76.58756
39.33907,-76.63717
39.28647,-76.61467
39.31757,-76.67054
39.28745,-76.64112
39.31818,-76.61699
39.32957,-76.58315
39.30453,-76.66795
39.2894,-76.60669
39.30997,-76.64509
39.30997,-76.64509
39.30236,-76.61585
39.28063,-76.61465
39.28063,-76.61465
39.30569,-76.70687
39.30569,-76.70687
39.28884,-76.54194
39.33332,-76.67307
39.31089,-76.63438
39.29809,-76.62787
39.33332,-76.67307
39.3055,-76.65249
39.33012,-76.53553
39.33563,-76.6732
39.22765,-76.59882
39.31129,-76.65065
39.27659,-76.54245
39.3363,-76.66168
39.3363,-76.66168
39.31507,-76.60716
39.33791,-76.60251
39.29492,-76.66303
39.28496,-76.58415
39.36119,-76.59413
39.30475,-76.60921
39.3374,-76.66717
39.34461,-76.66186
39.27408,-76.62769
39.28687,-76.58638
39.29365,-76.571
39.29636,-76.68697
39.34352,-76.59144
39.28055,-76.65676
39.31032,-76.63707
39.29829,-76.6915
39.2677,-76.67446
39.27937,-76.66872
39.23747,-76.60411
39.3354,-76.66336
39.3354,-76.66336
39.29257,-76.61258
39.28481,-76.53085
39.35402,-76.60931
39.30866,-76.65409
39.35681,-76.6748
39.30401,-76.58407
39.34645,-76.69274
39.33515,-76.54844
39.30809,-76.66928
39.3104,-76.64822
39.31665,-76.63162
39.3102,-76.64821
39.3102,-76.64821
39.28268,-76.67521
39.35616,-76.60256
39.29281,-76.65083
39.29281,-76.65083
39.27309,-76.69846
39.25291,-76.65227
39.31248,-76.61796
39.33568,-76.65998
39.23253,-76.59203
39.31803,-76.61274
39.29414,-76.57699
39.31009,-76.67422
39.33053,-76.5667
39.30271,-76.62792
39.30749,-76.59823
39.28773,-76.56514
39.289,-76.59383
39.30957,-76.66583
39.29858,-76.62437
39.28948,-76.61558
39.34598,-76.54054
39.28527,-76.6451
39.28099,-76.63863
39.31009,-76.67422
39.2847,-76.67743
39.28134,-76.69592
39.27891,-76.62386
39.3673,-76.58124
39.30345,-76.58977
39.32875,-76.65759
39.30097,-76.6244
39.24904,-76.62564
39.3285,-76.5975
39.29041,-76.5642
39.29529,-76.59129
39.30038,-76.59838
39.29194,-76.68927
39.36634,-76.57051
39.30542,-76.64277
39.31884,-76.58713
39.3547,-76.60212
39.29958,-76.66975
39.29347,-76.58756
39.29422,-76.59478
39.29387,-76.59632
39.29875,-76.58507
39.35084,-76.68489
39.35084,-76.68489
39.30955,-76.64192
39.30423,-76.62992
39.35088,-76.69045
39.35025,-76.56323
39.29692,-76.6333
39.24617,-76.62024
39.28315,-76.63281
39.28904,-76.64104
39.28528,-76.64381
39.28528,-76.64381
39.3074,-76.66572
39.29915,-76.57513
39.31551,-76.63762
39.30845,-76.60246
39.28802,-76.62891
39.30986,-76.64829
39.30667,-76.70627
39.3213,-76.62405
39.28511,-76.6486
39.34949,-76.55852
39.29929,-76.58307
39.29929,-76.58307
39.32211,-76.5481
39.288,-76.61369
39.29565,-76.63422
39.2883,-76.62083
39.23189,-76.59252
39.23189,-76.59252
39.36493,-76.703
39.36493,-76.703
39.32588,-76.54381
39.35907,-76.55824
39.29847,-76.68681
39.2923,-76.65026
39.24696,-76.62899
39.33467,-76.67181
39.32054,-76.54958
39.28014,-76.54045
39.29917,-76.58673
39.29917,-76.58673
39.36565,-76.58104
39.23025,-76.60363
39.28457,-76.70163
39.29529,-76.59129
39.35832,-76.56354
39.30191,-76.66451
39.25191,-76.64447
39.25191,-76.64447
39.30644,-76.65168
39.34467,-76.6707
39.29291,-76.57478
39.29918,-76.64292
39.29106,-76.64713
39.29131,-76.57063
39.31187,-76.60128
39.28683,-76.58872
39.27962,-76.53618
39.30711,-76.58714
39.29513,-76.59861
39.30707,-76.63898
39.30707,-76.63898
39.32167,-76.62044
39.30418,-76.60591
39.29481,-76.57081
39.29481,-76.57081
39.29059,-76.61223
39.33456,-76.56112
39.30111,-76.60601
39.29683,-76.63342
39.35135,-76.68278
39.28846,-76.59379
39.27656,-76.61425
39.29481,-76.57242
39.27678,-76.61445
39.28731,-76.57155
39.31062,-76.59649
39.30329,-76.64186
39.30007,-76.5788
39.32589,-76.5361
39.30018,-76.63773
39.28549,-76.58567
39.23609,-76.60784
39.23609,-76.60784
39.33579,-76.55494
39.33579,-76.55494
39.30912,-76.59282
39.29113,-76.65064
39.30912,-76.59282
39.33238,-76.60789
39.28954,-76.60118
39.28589,-76.55575
39.32265,-76.56677
39.34848,-76.68985
39.28766,-76.54247
39.30294,-76.63386
39.31516,-76.63531
39.29398,-76.64432
39.28104,-76.63172
39.23463,-76.60312
39.30525,-76.64796
39.28036,-76.57532
39.31799,-76.61543
39.32994,-76.62997
39.29818,-76.57135
39.34903,-76.57885
39.22912,-76.5974
39.2945,-76.66501
39.27379,-76.6746
39.30343,-76.62265
39.30343,-76.62265
39.32093,-76.59707
39.33916,-76.60343
39.28429,-76.64076
39.28756,-76.61365
39.28511,-76.6486
39.27753,-76.60487
39.30711,-76.65252
39.27408,-76.62769
39.30161,-76.6253
39.29289,-76.57404
39.29347,-76.63408
39.29741,-76.58153
39.28042,-76.64897
39.31147,-76.60929
39.34911,-76.66929
39.34911,-76.66929
39.27487,-76.64268
39.27487,-76.64268
39.28755,-76.63868
39.29417,-76.70418
39.3608,-76.70175
39.26425,-76.63327
39.30859,-76.66367
39.31005,-76.6434
39.32212,-76.54801
39.3116,-76.66242
39.30095,-76.64767
39.33128,-76.65836
39.30023,-76.57669
39.30023,-76.57669
39.35084,-76.68489
39.28355,-76.64206
39.31581,-76.65236
39.30447,-76.63165
39.30632,-76.65638
39.31079,-76.63436
39.31313,-76.60529
39.31022,-76.65566
39.31093,-76.6763
39.30891,-76.53474
39.29646,-76.60633
39.33633,-76.67928
39.33633,-76.67928
39.27248,-76.61168
39.31406,-76.56646
39.31363,-76.64013
39.31469,-76.61515
39.31582,-76.61119
39.29512,-76.64916
39.31105,-76.58542
39.31105,-76.58542
39.35126,-76.56239
39.3006,-76.65822
39.25298,-76.62677
39.25298,-76.62677
39.3006,-76.65822
39.31233,-76.65571
39.36165,-76.54753
39.33038,-76.63763
39.33038,-76.63763
39.33038,-76.63763
39.3095,-76.65754
39.34939,-76.56249
39.34939,-76.56249
39.32276,-76.68051
39.30716,-76.66924
39.34041,-76.5815
39.34492,-76.6426
39.30129,-76.64172
39.33235,-76.69861
39.2776,-76.61445
39.28096,-76.63182
39.2822,-76.53609
39.29758,-76.59087
39.30479,-76.59658
39.30479,-76.59658
39.3164,-76.61529
39.30363,-76.5854
39.29743,-76.57657
39.30058,-76.57608
39.30139,-76.60713
39.29932,-76.66899
39.34302,-76.66916
39.29728,-76.57144
39.29967,-76.57737
39.30217,-76.66538
39.28701,-76.55641
39.28612,-76.59755
39.28907,-76.57088
39.3243,-76.59585
39.33255,-76.58896
39.33255,-76.58896
39.29427,-76.60921
39.34076,-76.5566
39.29978,-76.60352
39.33255,-76.58896
39.32316,-76.59344
39.32316,-76.59344
39.2817,-76.53753
39.27974,-76.53626
39.29103,-76.67371
39.29103,-76.67371
39.2224,-76.59569
39.30727,-76.64256
39.31891,-76.5516
39.2805,-76.63657
39.32279,-76.59425
39.32162,-76.56105
39.28894,-76.54008
39.35895,-76.60779
39.35895,-76.60779
39.35172,-76.60273
39.33521,-76.65742
39.32909,-76.53021
39.28637,-76.65613
39.28637,-76.65613
39.35398,-76.53444
39.28187,-76.57486
39.3555,-76.60966
39.32304,-76.60948
39.29509,-76.60179
39.29509,-76.60179
39.29918,-76.60001
39.29918,-76.60001
39.31236,-76.66656
39.30504,-76.65257
39.23521,-76.59866
39.28636,-76.59545
39.29559,-76.67286
39.26684,-76.65223
39.36231,-76.5579
39.25078,-76.62105
39.25078,-76.62105
39.29712,-76.57939
39.34187,-76.53678
39.30003,-76.64595
39.37189,-76.56106
39.2631,-76.65385
39.27199,-76.62815
39.29418,-76.64723
39.29119,-76.67685
39.33743,-76.67185
39.28969,-76.60889
39.29474,-76.62563
39.28684,-76.6316
39.30667,-76.63295
39.30667,-76.63295
39.28576,-76.64219
39.31215,-76.62655
39.2719,-76.6061
39.327,-76.55905
39.327,-76.55905
39.30534,-76.64526
39.26137,-76.6369
39.30684,-76.64636
39.34142,-76.66444
39.28639,-76.64233
39.23132,-76.59356
39.30237,-76.63115
39.30809,-76.64643
39.2978,-76.6395
39.31332,-76.61386
39.32218,-76.59467
39.27612,-76.6349
39.32389,-76.59224
39.34837,-76.68181
39.29513,-76.59861
39.28561,-76.63675
39.34971,-76.67805
39.31839,-76.665
39.28167,-76.6868
39.3283,-76.68555
39.30542,-76.70562
39.3294,-76.54035
39.28296,-76.70579
39.31802,-76.53988
39.30802,-76.60064
39.36905,-76.58371
39.31814,-76.60819
39.28937,-76.6508
39.29803,-76.66455
39.28505,-76.64292
39.28863,-76.56778
39.3024,-76.59558
39.3024,-76.59558
39.3163,-76.60646
39.3163,-76.60646
39.29688,-76.67476
39.30063,-76.6269
39.26511,-76.65096
39.30819,-76.63474
39.27459,-76.5431
39.27459,-76.5431
39.28884,-76.61273
39.28884,-76.61273
39.28338,-76.59353
39.31587,-76.59627
39.34241,-76.68272
39.29042,-76.5936
39.29468,-76.59419
39.32292,-76.59287
39.2319,-76.59255
39.28665,-76.64741
39.28794,-76.58538
39.29774,-76.64315
39.33715,-76.6698
39.28614,-76.63655
39.2994,-76.58301
39.30906,-76.5809
39.29407,-76.59694
39.33978,-76.60332
39.32234,-76.59648
39.32234,-76.59648
39.32702,-76.65649
39.30431,-76.67237
39.30728,-76.58136
39.27619,-76.5417
39.29558,-76.66063
39.34341,-76.67726
39.34341,-76.67726
39.28121,-76.5944
39.29146,-76.59374
39.29146,-76.59374
39.29361,-76.65343
39.29361,-76.65343
39.29371,-76.65094
39.29371,-76.65094
39.29371,-76.65094
39.29371,-76.65094
39.29342,-76.65803
39.29342,-76.65803
39.29342,-76.65803
39.28776,-76.55814
39.28776,-76.55814
39.29092,-76.59368
39.22819,-76.58756
39.26726,-76.6238
39.30592,-76.58084
39.31022,-76.64275
39.29019,-76.57005
39.29019,-76.57005
39.32108,-76.56084
39.3273,-76.54895
39.31955,-76.56905
39.34021,-76.59093
39.27659,-76.54248
39.28856,-76.5938
39.29594,-76.58066
39.3103,-76.63697
39.29365,-76.571
39.29532,-76.57714
39.31291,-76.66666
39.28884,-76.61273
39.29158,-76.5634
39.30431,-76.59802
39.30431,-76.59802
39.30431,-76.59802
39.35214,-76.53547
39.33999,-76.54736
39.33407,-76.54785
39.33407,-76.54785
39.28963,-76.54293
39.2942,-76.67282
39.27032,-76.61517
39.31129,-76.61499
39.31185,-76.61496
39.28388,-76.65512
39.28388,-76.65512
39.28388,-76.65512
39.33803,-76.66528
39.29184,-76.68047
39.27941,-76.68447
39.2936,-76.57986
39.2936,-76.57986
39.2936,-76.57986
39.25728,-76.6468
39.25728,-76.6468
39.28756,-76.66159
39.30683,-76.58336
39.3001,-76.62006
39.29398,-76.65832
39.3134,-76.61167
39.32708,-76.61486
39.28758,-76.66101
39.34281,-76.56913
39.30693,-76.59006
39.28973,-76.61088
39.29473,-76.6371
39.26122,-76.64491
39.34478,-76.56625
39.29187,-76.5846
39.28567,-76.63667
39.30066,-76.68644
39.3553,-76.56982
39.2948,-76.65505
39.29814,-76.66305
39.31133,-76.61661
39.28036,-76.57532
39.28682,-76.60645
39.32387,-76.62789
39.30983,-76.64086
39.28848,-76.54472
39.28848,-76.54472
39.32644,-76.54471
39.34045,-76.6414
39.34067,-76.67272
39.30123,-76.59867
39.30189,-76.60563
39.32558,-76.54095
39.27085,-76.61597
39.29185,-76.56863
39.31062,-76.6359
39.31025,-76.58513
39.31042,-76.64991
39.31024,-76.59601
39.28524,-76.64448
39.35563,-76.59447
39.32225,-76.58957
39.35056,-76.56297
39.36009,-76.5547
39.3003,-76.63516
39.35453,-76.66234
39.28167,-76.6868
39.30846,-76.61064
39.28901,-76.59356
39.33536,-76.60872
39.29635,-76.61481
39.29635,-76.61481
39.29947,-76.55546
39.22785,-76.59952
39.28889,-76.65807
39.3531,-76.66565
39.3206,-76.55482
39.33793,-76.59088
39.26387,-76.67575
39.26387,-76.67575
39.29252,-76.59954
39.26261,-76.63797
39.29218,-76.58521
39.30569,-76.58686
39.29394,-76.62124
39.32115,-76.62169
39.33067,-76.53242
39.27027,-76.65135
39.31617,-76.54757
39.31617,-76.54757
39.28353,-76.58998
39.32825,-76.66159
39.26114,-76.65361
39.25447,-76.64463
39.25447,-76.64463
39.29143,-76.59486
39.2935,-76.58049
39.29278,-76.57086
39.28881,-76.59091
39.33536,-76.60852
39.28969,-76.60889
39.28969,-76.60889
39.28969,-76.60889
39.33136,-76.68523
39.32887,-76.53612
39.28586,-76.55568
39.34538,-76.6595
39.30707,-76.67247
39.30707,-76.67247
39.30707,-76.67247
39.30707,-76.67247
39.2949,-76.58066
39.34539,-76.60925
39.32223,-76.57278
39.28865,-76.56583
39.31005,-76.67174
39.3018,-76.65268
39.32282,-76.61033
39.34784,-76.66876
39.29826,-76.57938
39.28928,-76.621
39.30263,-76.6103
39.3127,-76.63203
39.30603,-76.64468
39.30603,-76.64468
39.3551,-76.70864
39.32042,-76.6017
39.29466,-76.57629
39.29081,-76.65599
39.24918,-76.61905
39.3437,-76.67951
39.32364,-76.61463
39.28824,-76.6738
39.29529,-76.59129
39.35453,-76.66234
39.29754,-76.62
39.31645,-76.60186
39.3262,-76.68311
39.29989,-76.58335
39.29989,-76.58335
39.29989,-76.58335
39.29989,-76.58335
39.29003,-76.53828
39.32643,-76.68264
39.30943,-76.62459
39.30943,-76.62459
39.30998,-76.64382
39.27408,-76.62769
39.29529,-76.59129
39.31485,-76.62828
39.29883,-76.61042
39.28829,-76.65866
39.3047,-76.6436
39.32842,-76.6614
39.32842,-76.6614
39.32842,-76.6614
39.30472,-76.64443
39.33993,-76.70324
39.31257,-76.5859
39.34445,-76.68562
39.27987,-76.66234
39.32873,-76.5628
39.30356,-76.58673
39.29842,-76.66894
39.31339,-76.61191
39.31339,-76.61191
39.31339,-76.61191
39.29963,-76.53738
39.33975,-76.68739
39.23822,-76.60063
39.30483,-76.64436
39.29613,-76.57648
39.30971,-76.65164
39.29958,-76.66048
39.23366,-76.59615
39.33091,-76.5909
39.31464,-76.65164
39.31289,-76.65205
39.22746,-76.58863
39.35574,-76.70303
39.31573,-76.56333
39.30406,-76.58266
39.30406,-76.58266
39.30268,-76.66816
39.30415,-76.64347
39.35952,-76.58856
39.28517,-76.60301
39.27837,-76.6092
39.3147,-76.63807
39.35344,-76.56043
39.30102,-76.58013
39.32205,-76.59191
39.32205,-76.59191
39.29381,-76.56954
39.35565,-76.60992
39.277,-76.61237
39.30007,-76.66812
39.31167,-76.63028
39.32828,-76.59463
39.29404,-76.61831
39.29067,-76.60771
39.31127,-76.64398
39.31079,-76.59118
39.30895,-76.64627
39.3101,-76.59098
39.2935,-76.69257
39.32056,-76.70501
39.34494,-76.67447
39.23633,-76.61166
39.23633,-76.61166
39.23633,-76.61166
39.3003,-76.6637
39.3163,-76.60951
39.34741,-76.67614
39.32058,-76.61994
39.28886,-76.54388
39.33395,-76.61988
39.32199,-76.6795
39.299,-76.60607
39.28148,-76.69302
39.28621,-76.57853
39.33077,-76.65433
39.36019,-76.58117
39.30839,-76.57488
39.31778,-76.61778
39.25991,-76.53049
39.25991,-76.53049
39.25991,-76.53049
39.30159,-76.65694
39.36556,-76.58114
39.28812,-76.53109
39.28812,-76.53109
39.31147,-76.60929
39.3358,-76.62068
39.29947,-76.57806
39.30317,-76.59538
39.28866,-76.59814
39.31121,-76.61795
39.3113,-76.65501
39.28516,-76.63869
39.28325,-76.55103
39.27807,-76.61448
39.3416,-76.67241
39.29662,-76.58413
39.36319,-76.70751
39.32084,-76.59944
39.32084,-76.59944
39.31211,-76.64667
39.31211,-76.64667
39.31211,-76.64667
39.31211,-76.64667
39.31211,-76.64667
39.29966,-76.58916
39.34569,-76.60466
39.30035,-76.6637
39.30067,-76.6201
39.30992,-76.64509
39.23487,-76.59756
39.28783,-76.65369
39.30101,-76.64449
39.37033,-76.58296
39.31802,-76.61123
39.28596,-76.68779
39.29979,-76.58438
39.31899,-76.56647
39.30059,-76.66085
39.30114,-76.62848
39.28421,-76.68763
39.34289,-76.66702
39.31615,-76.56626
39.29211,-76.67456
39.31625,-76.65003
39.28075,-76.62795
39.31979,-76.57583
39.2909,-76.59368
39.35197,-76.70836
39.35976,-76.58828
39.29499,-76.60813
39.29653,-76.57299
39.31603,-76.63465
39.30716,-76.55987
39.3286,-76.60947
39.29724,-76.66317
39.31512,-76.5994
39.33352,-76.60565
39.31127,-76.63646
39.35688,-76.59258
39.3483,-76.67063
39.29,-76.57519
39.32807,-76.56528
39.28681,-76.56308
39.34424,-76.68246
39.34245,-76.66506
39.29854,-76.57303
39.35707,-76.60987
39.29117,-76.61236
39.28653,-76.56872
39.30791,-76.59143
39.30904,-76.58144
39.30577,-76.58471
39.236,-76.61264
39.31015,-76.56098
39.23029,-76.5905
39.29537,-76.64154
39.27306,-76.5367
39.35567,-76.68034
39.3065,-76.58139
39.37061,-76.56711
39.27214,-76.54303
39.31634,-76.6722
39.2856,-76.60142
39.34192,-76.69572
39.31175,-76.62856
39.32596,-76.56233
39.28204,-76.64692
39.30081,-76.60022
39.29503,-76.63286
39.30988,-76.61651
39.33913,-76.60638
39.28667,-76.60405
39.3003,-76.57302
39.35023,-76.60967
39.32071,-76.54036
39.31009,-76.67422
39.31637,-76.67689
39.35453,-76.66234
39.29907,-76.63889
39.2978,-76.62346
39.2978,-76.62346
39.35316,-76.68322
39.24913,-76.63221
39.30171,-76.63586
39.28859,-76.53819
39.28859,-76.53819
39.24003,-76.6019
39.29419,-76.59587
39.31408,-76.56646
39.29146,-76.59374
39.34232,-76.57007
39.29059,-76.61256
39.31196,-76.59922
39.31196,-76.59922
39.30899,-76.64497
39.30372,-76.6444
39.29848,-76.56985
39.28978,-76.6488
39.29349,-76.69296
39.29768,-76.60184
39.34623,-76.57568
39.34179,-76.65933
39.31353,-76.64488
39.29638,-76.57643
39.30677,-76.65257
39.2459,-76.62036
39.2459,-76.62036
39.30285,-76.65373
39.30285,-76.65373
39.30285,-76.65373
39.28026,-76.61782
39.289,-76.59383
39.28172,-76.63103
39.32901,-76.56185
39.31549,-76.61527
39.30055,-76.58032
39.2969,-76.57732
39.32749,-76.60946
39.28618,-76.57802
39.28931,-76.689
39.32493,-76.53829
39.31772,-76.59981
39.31772,-76.59981
39.30705,-76.65259
39.30514,-76.66984
39.31006,-76.67115
39.32761,-76.60448
39.33763,-76.67129
39.30689,-76.64541
39.29293,-76.62254
39.32379,-76.53451
39.35355,-76.70632
39.31286,-76.63458
39.31634,-76.67689
39.31348,-76.60983
39.29285,-76.62124
39.29285,-76.62124
39.28644,-76.55805
39.32673,-76.55839
39.29009,-76.60473
39.31524,-76.65125
39.37154,-76.69441
39.28048,-76.649
39.32357,-76.61579
39.2942,-76.67282
39.3591,-76.60343
39.25945,-76.6088
39.29104,-76.70729
39.2992,-76.57373
39.34861,-76.67511
39.30839,-76.63652
39.2296,-76.60521
39.28316,-76.57795
39.28316,-76.57795
39.27254,-76.53081
39.27254,-76.53081
39.32609,-76.59152
39.31796,-76.56896
39.31796,-76.56896
39.30144,-76.62516
39.27795,-76.65867
39.30744,-76.59632
39.34221,-76.68251
39.29542,-76.63197
39.27889,-76.54294
39.27889,-76.54294
39.28582,-76.64287
39.28036,-76.57532
39.28036,-76.57532
39.35715,-76.71078
39.27598,-76.61139
39.27598,-76.61139
39.27598,-76.61139
39.30767,-76.59074
39.30621,-76.58137
39.31818,-76.61699
39.33916,-76.60343
39.32829,-76.60813
39.3459,-76.66416
39.3202,-76.55879
39.32822,-76.61095
39.28172,-76.63194
39.31228,-76.59225
39.31978,-76.55197
39.29308,-76.64274
39.31192,-76.64317
39.2959,-76.68787
39.3044,-76.60363
39.29244,-76.57149
39.31091,-76.67523
39.30111,-76.64601
39.28706,-76.55422
39.31119,-76.61155
39.29159,-76.6211
39.29159,-76.6211
39.28665,-76.59329
39.29024,-76.59033
39.34223,-76.63994
39.25244,-76.64146
39.24302,-76.63016
39.24302,-76.63016
39.24302,-76.63016
39.27722,-76.54074
39.32286,-76.6074
39.28418,-76.57806
39.3133,-76.64624
39.28826,-76.54003
39.28665,-76.5558
39.35743,-76.60974
39.35743,-76.60974
39.28661,-76.61133
39.28917,-76.62803
39.30442,-76.59795
39.31474,-76.56529
39.32622,-76.551
39.29969,-76.62505
39.31119,-76.64019
39.27974,-76.68547
39.29337,-76.60784
39.32782,-76.60939
39.30596,-76.58135
39.2959,-76.68787
39.3099,-76.62809
39.35453,-76.66234
39.34302,-76.66916
39.30537,-76.5763
39.26179,-76.66532
39.34302,-76.66916
39.2841,-76.63859
39.35285,-76.59852
39.36116,-76.71038
39.30003,-76.64051
39.31645,-76.54327
39.28063,-76.68212
39.28063,-76.68212
39.30384,-76.60798
39.31199,-76.60837
39.285,-76.61309
39.32271,-76.58978
39.32363,-76.56419
39.36292,-76.60999
39.2297,-76.59956
39.28544,-76.61347
39.29544,-76.58745
39.36006,-76.59704
39.34508,-76.59938
39.3229,-76.57199
39.2945,-76.66501
39.35627,-76.7027
39.35627,-76.7027
39.29638,-76.5729
39.29811,-76.64583
39.29811,-76.64583
39.32667,-76.5621
39.2894,-76.60669
39.27475,-76.69944
39.31107,-76.61449
39.31488,-76.60952
39.22337,-76.58669
39.29554,-76.66348
39.31218,-76.61703
39.29289,-76.61252
39.28978,-76.653
39.30465,-76.63178
39.34724,-76.6755
39.29866,-76.58776
39.30544,-76.64369
39.28849,-76.64094
39.27656,-76.61425
39.32954,-76.56541
39.30416,-76.63824
39.32829,-76.60813
39.28927,-76.57309
39.28125,-76.64918
39.33607,-76.66251
39.28544,-76.61347
39.30732,-76.6455
39.32236,-76.55572
39.23353,-76.5984
39.35868,-76.57564
39.28457,-76.70163
39.28457,-76.70163
39.32514,-76.65761
39.32514,-76.65761
39.32514,-76.65761
39.30204,-76.63285
39.28596,-76.55023
39.28596,-76.55023
